ID,Date,Element,Data_Value
CA006119500,2013-01-07,TMIN,-144
CA006147229,2005-09-07,TMAX,280
CA006111467,2012-11-24,TMIN,-55
CA006111467,2012-11-24,TMAX,0
CA006114979,2008-05-01,TMAX,145
CA006114979,2008-05-01,TMIN,-35
CA006116679,2013-12-22,TMAX,5
CA006114979,2006-03-22,TMAX,-10
CA006114979,2006-03-22,TMIN,-65
CA006128206,2006-02-28,TMAX,-50
CA006114979,2006-06-08,TMIN,95
CA006128206,2006-02-12,TMAX,-30
CA006114979,2006-06-08,TMAX,255
CA006127890,2009-05-12,TMIN,-20
CA006116679,2012-03-03,TMAX,-10
CA006119500,2007-05-09,TMAX,178
CA006127890,2009-05-12,TMAX,155
CA006119274,2006-06-22,TMIN,180
CA006127890,2005-12-04,TMIN,-50
CA006114979,2014-05-28,TMAX,200
CA006127890,2008-07-12,TMAX,280
CA006114979,2014-11-23,TMAX,110
CA006116679,2013-10-25,TMAX,45
CA006114979,2014-11-23,TMIN,10
CA006116132,2007-09-01,TMIN,100
CA006111467,2005-06-22,TMIN,100
CA006119274,2005-06-26,TMAX,265
CA006127890,2008-03-31,TMIN,15
CA006127890,2008-03-31,TMAX,120
CA006119274,2005-06-26,TMIN,140
CA006119274,2006-06-22,TMAX,260
CA006128206,2006-02-28,TMIN,-200
CA006119500,2010-09-14,TMAX,163
CA006116679,2013-10-25,TMIN,-15
CA006114979,2014-05-28,TMIN,80
CA006147229,2006-07-02,TMIN,190
CA006127890,2010-06-28,TMAX,260
CA006114979,2007-05-28,TMIN,60
CA006127890,2007-09-19,TMAX,295
CA006114979,2009-10-22,TMAX,120
CA006114979,2009-10-22,TMIN,30
CA006114979,2007-05-28,TMAX,170
CA006119500,2008-03-07,TMAX,-31
CA006147229,2005-03-23,TMAX,35
CA006127890,2010-06-28,TMIN,145
CA006119500,2007-05-09,TMIN,98
CA006127890,2007-09-19,TMIN,150
CA006119500,2010-09-14,TMIN,104
CA006127890,2008-07-12,TMIN,175
CA006116679,2013-12-22,TMIN,-60
CA006128206,2006-02-12,TMIN,-250
CA006119500,2011-06-17,TMAX,216
CA006116679,2012-11-27,TMIN,-60
CA006119500,2011-06-17,TMIN,100
CA006119500,2013-03-15,TMAX,5
CA006119500,2013-03-15,TMIN,-55
CA006114979,2013-04-18,TMAX,230
CA006111467,2013-10-05,TMIN,120
CA006119500,2007-03-11,TMIN,-56
CA006111467,2011-07-10,TMIN,130
CA006111467,2011-07-10,TMAX,295
CA006116679,2005-03-05,TMAX,0
CA006116679,2005-03-05,TMIN,-190
CA006111467,2006-04-16,TMAX,120
CA006127890,2010-04-14,TMAX,180
CA006127890,2010-04-14,TMIN,0
CA006119500,2014-08-26,TMIN,156
CA006119500,2014-08-26,TMAX,255
CA006127890,2008-11-12,TMAX,70
CA006116679,2011-10-01,TMAX,75
CA006119274,2005-11-02,TMIN,10
CA006116679,2011-10-01,TMIN,10
CA006114979,2010-01-25,TMAX,45
CA006111467,2006-04-16,TMIN,-10
CA006114979,2010-01-25,TMIN,-15
CA006119274,2005-11-02,TMAX,140
CA006116679,2011-04-23,TMAX,170
CA006116679,2011-04-23,TMIN,10
CA006116679,2012-11-27,TMAX,-15
CA006119500,2008-05-26,TMAX,234
CA006147229,2005-03-23,TMIN,-75
CA006114979,2005-06-09,TMIN,175
CA006116679,2014-02-07,TMAX,-145
CA006127890,2006-07-28,TMIN,185
CA006114979,2015-11-29,TMIN,-75
CA006147229,2005-07-19,TMAX,265
CA006119500,2008-02-28,TMAX,-109
CA006114979,2005-01-23,TMIN,-210
CA006147229,2005-03-10,TMIN,-140
CA006114979,2005-01-23,TMAX,-125
CA006147229,2005-07-19,TMIN,195
CA006119500,2008-02-29,TMAX,-19
CA006128206,2006-02-15,TMAX,30
CA006114979,2005-06-09,TMAX,315
CA006128206,2006-09-22,TMAX,170
CA006128206,2006-09-22,TMIN,20
CA006119500,2011-01-24,TMAX,-76
CA006111467,2006-02-10,TMIN,-160
CA006147229,2005-03-10,TMAX,-45
CA006119500,2008-02-28,TMIN,-210
CA006119500,2009-11-05,TMIN,9
CA006119500,2005-06-07,TMAX,225
CA006119500,2005-06-07,TMIN,115
CA006116679,2006-07-22,TMIN,150
CA006116679,2006-07-22,TMAX,215
CA006111467,2005-04-06,TMAX,170
CA006119500,2008-02-29,TMIN,-195
CA006114979,2015-11-29,TMAX,30
CA006111467,2005-04-06,TMIN,30
CA006127890,2006-07-28,TMAX,260
CA006119500,2009-11-05,TMAX,56
CA006116679,2014-02-07,TMIN,-160
CA006116679,2006-03-06,TMAX,-20
CA006116679,2006-03-06,TMIN,-170
CA006111467,2006-02-10,TMAX,-25
CA006116679,2013-03-21,TMAX,-25
CA006127890,2005-05-19,TMIN,70
CA006127890,2010-07-13,TMAX,250
CA006128206,2006-09-20,TMAX,130
CA006111467,2009-05-06,TMIN,20
CA006111467,2009-05-06,TMAX,200
CA006116132,2006-02-03,TMIN,10
CA006119500,2009-05-21,TMIN,105
CA006119500,2005-01-07,TMAX,-15
CA006116132,2006-02-03,TMAX,30
CA006127890,2009-07-01,TMAX,175
CA006127890,2005-03-30,TMAX,140
CA006111467,2008-10-30,TMAX,95
CA006127890,2005-03-30,TMIN,30
CA006114979,2013-09-10,TMAX,315
CA006111467,2007-05-09,TMIN,110
CA006114979,2015-06-29,TMIN,100
CA006111467,2011-02-18,TMAX,60
CA006111467,2007-05-09,TMAX,210
CA006114979,2015-06-29,TMAX,245
CA006114979,2013-09-10,TMIN,185
CA006111467,2013-08-03,TMAX,220
CA006111467,2013-08-03,TMIN,95
CA006114979,2011-01-25,TMIN,-120
CA006114979,2011-01-25,TMAX,-35
CA006111467,2011-02-18,TMIN,50
CA006119500,2009-01-14,TMAX,-131
CA006119500,2009-01-14,TMIN,-270
CA006127890,2008-02-18,TMIN,-15
CA006114979,2014-07-21,TMAX,270
CA006119500,2005-09-21,TMAX,264
CA006114979,2014-07-21,TMIN,130
CA006128206,2006-11-16,TMIN,30
CA006114979,2014-09-17,TMIN,40
CA006128206,2006-11-16,TMAX,60
CA006119500,2013-10-17,TMAX,136
CA006119500,2009-04-23,TMAX,75
CA006119500,2009-05-21,TMAX,260
CA006128206,2011-02-26,TMAX,-20
CA006128206,2005-01-10,TMAX,-10
CA006147229,2006-01-10,TMAX,35
CA006127890,2009-11-30,TMAX,45
CA006127890,2009-11-30,TMIN,10
CA006111467,2008-07-30,TMAX,270
CA006128206,2005-01-10,TMIN,-20
CA006114979,2010-10-26,TMIN,135
CA006119500,2014-06-18,TMIN,82
CA006114979,2015-06-17,TMAX,235
CA006114979,2006-08-27,TMIN,180
CA006116132,2007-02-08,TMAX,-50
CA006111467,2006-03-17,TMIN,-120
CA006114979,2015-04-01,TMIN,-105
CA006119500,2009-04-01,TMIN,18
CA006128206,2006-09-20,TMIN,90
CA006111467,2008-10-30,TMIN,-60
CA006114979,2006-08-27,TMAX,240
CA006119500,2010-04-29,TMAX,149
CA006119500,2010-04-29,TMIN,25
CA006116132,2007-05-09,TMIN,80
CA006127890,2009-07-01,TMIN,125
CA006116132,2007-05-09,TMAX,195
CA006114979,2014-09-17,TMAX,185
CA006114979,2010-10-26,TMAX,185
CA006119500,2005-01-07,TMIN,-133
CA006119500,2014-06-18,TMAX,188
CA006119500,2013-10-17,TMIN,74
CA006116132,2007-02-08,TMIN,-100
CA006127890,2005-05-19,TMAX,220
CA006127890,2008-02-18,TMAX,5
CA006111467,2006-03-17,TMAX,-15
CA006119500,2012-12-12,TMAX,19
CA006128206,2006-06-27,TMIN,180
CA006116679,2012-06-22,TMIN,130
CA006111467,2005-03-18,TMIN,-105
CA006128206,2006-06-27,TMAX,250
CA006116679,2012-06-22,TMAX,220
CA006127890,2009-08-05,TMAX,225
CA006119500,2009-04-23,TMIN,16
CA006127890,2009-10-03,TMIN,75
CA006111467,2013-07-07,TMAX,265
CA006111467,2009-06-06,TMIN,75
CA006111467,2009-06-06,TMAX,155
CA006111467,2013-02-18,TMAX,25
CA006111467,2013-02-18,TMIN,-210
CA006114979,2014-10-11,TMIN,10
CA006116132,2007-09-01,TMAX,260
CA006114979,2014-10-11,TMAX,115
CA006127890,2005-12-04,TMAX,-15
CA006128206,2005-11-02,TMAX,140
CA006111467,2005-03-18,TMAX,0
CA006111467,2013-07-07,TMIN,195
CA006128206,2005-11-02,TMIN,-20
CA006127890,2009-07-26,TMAX,220
CA006127890,2010-07-13,TMIN,175
CA006127890,2009-07-26,TMIN,155
CA006116679,2013-01-06,TMIN,-40
CA006116132,2007-07-16,TMAX,235
CA006116132,2007-07-16,TMIN,120
CA006116679,2013-01-06,TMAX,0
CA006127890,2009-10-03,TMAX,120
CA006119500,2012-12-12,TMIN,-50
CA006116679,2013-04-17,TMIN,30
CA006119500,2012-12-09,TMAX,-5
CA006119500,2013-03-07,TMIN,-9
CA006119500,2005-09-21,TMIN,144
CA006119274,2005-07-21,TMIN,185
CA006127890,2007-03-14,TMAX,85
CA006116132,2007-07-15,TMIN,135
CA006119274,2005-09-20,TMIN,165
CA006116132,2007-07-15,TMAX,210
CA006116679,2006-05-03,TMIN,25
CA006127890,2007-03-14,TMIN,35
CA006119274,2005-09-20,TMAX,195
CA006111467,2007-11-13,TMIN,-10
CA006119500,2009-10-03,TMIN,77
CA006114979,2009-12-08,TMIN,-60
CA006114979,2009-12-08,TMAX,-20
CA006119500,2013-03-07,TMAX,20
CA006111467,2007-11-13,TMAX,120
CA006114979,2013-05-28,TMAX,175
CA006114979,2013-05-28,TMIN,85
CA006127890,2009-08-05,TMIN,150
CA006114979,2012-05-23,TMAX,255
CA006116679,2013-04-17,TMAX,225
CA006127890,2006-12-10,TMIN,5
CA006119274,2005-07-21,TMAX,320
CA006127890,2006-12-10,TMAX,60
CA006147229,2006-12-21,TMIN,-10
CA006111467,2013-10-05,TMAX,180
CA006147229,2006-12-21,TMAX,40
CA006114979,2012-05-23,TMIN,90
CA006116679,2006-05-03,TMAX,220
CA006119500,2012-12-09,TMIN,-40
CA006119500,2009-10-03,TMAX,127
CA006119500,2007-01-24,TMAX,-40
CA006127890,2008-11-12,TMIN,15
CA006119500,2011-08-28,TMIN,106
CA006114979,2012-05-18,TMAX,230
CA006116679,2005-01-01,TMAX,-20
CA006127890,2010-04-27,TMAX,80
CA006119500,2011-01-24,TMIN,-197
CA006116132,2005-11-22,TMIN,-20
CA006116679,2005-01-01,TMIN,-70
CA006111467,2012-03-03,TMAX,15
CA006111467,2012-03-03,TMIN,0
CA006114979,2012-05-18,TMIN,25
CA006119500,2013-09-26,TMIN,55
CA006127890,2009-07-22,TMIN,140
CA006116679,2006-09-21,TMIN,30
CA006127890,2009-07-22,TMAX,275
CA006127890,2009-10-01,TMIN,45
CA006127890,2009-08-26,TMAX,210
CA006127890,2009-08-26,TMIN,175
CA006119500,2008-02-05,TMAX,42
CA006111467,2011-10-31,TMIN,30
CA006111467,2011-10-31,TMAX,110
CA006127890,2006-01-16,TMAX,-20
CA006119500,2008-02-05,TMIN,-7
CA006127890,2006-01-16,TMIN,-110
CA006127890,2009-10-01,TMAX,100
CA006119500,2011-10-01,TMAX,100
CA006111467,2008-11-11,TMIN,0
CA006119500,2011-10-01,TMIN,53
CA006111467,2011-04-10,TMIN,10
CA006111467,2008-08-21,TMIN,80
CA006127890,2006-05-04,TMAX,165
CA006127890,2010-04-27,TMIN,20
CA006111467,2006-04-21,TMIN,115
CA006111467,2008-11-21,TMAX,-50
CA006114979,2007-10-31,TMIN,30
CA006114979,2011-12-15,TMAX,125
CA006114979,2005-02-05,TMAX,80
CA006116679,2012-07-13,TMAX,310
CA006116679,2012-07-13,TMIN,90
CA006114979,2005-04-18,TMIN,-10
CA006114979,2005-04-18,TMAX,220
CA006119500,2005-02-27,TMAX,-45
CA006114979,2006-03-09,TMAX,85
CA006119500,2005-02-27,TMIN,-206
CA006127890,2005-12-12,TMIN,-130
CA006116679,2012-12-09,TMIN,-75
CA006116679,2012-12-09,TMAX,20
CA006111467,2009-07-20,TMIN,80
CA006128206,2005-11-14,TMIN,20
CA006111467,2008-08-21,TMAX,280
CA006119500,2006-06-28,TMAX,238
CA006116132,2005-11-22,TMAX,10
CA006114979,2011-11-03,TMAX,70
CA006114979,2011-11-03,TMIN,40
CA006111467,2006-02-03,TMIN,-10
CA006111467,2006-02-03,TMAX,15
CA006116679,2006-09-21,TMAX,140
CA006119500,2009-06-06,TMIN,75
CA006128206,2006-02-19,TMAX,-70
CA006111467,2006-04-21,TMAX,240
CA006119500,2009-06-06,TMAX,133
CA006128206,2006-02-19,TMIN,-120
CA006114979,2007-10-31,TMAX,160
CA006119500,2006-06-28,TMIN,138
CA006111467,2008-11-21,TMIN,-140
CA006111467,2006-03-27,TMIN,-40
CA006114979,2011-12-15,TMIN,35
CA006111467,2009-11-28,TMIN,-15
CA006127890,2008-02-10,TMAX,-100
CA006127890,2007-01-12,TMAX,50
CA006119500,2012-04-07,TMIN,-45
CA006119500,2012-07-11,TMAX,255
CA006116679,2012-04-06,TMIN,-60
CA006116679,2005-07-18,TMIN,200
CA006128206,2005-12-28,TMIN,0
CA006116679,2012-04-06,TMAX,60
CA006128206,2005-12-28,TMAX,15
CA006114979,2010-07-07,TMAX,320
CA006116679,2005-07-18,TMAX,295
CA006111467,2008-09-07,TMIN,80
CA006111467,2005-02-24,TMIN,-235
CA006111467,2009-09-16,TMIN,55
CA006111467,2013-07-06,TMIN,155
CA006119274,2006-03-19,TMAX,-5
CA006111467,2009-09-16,TMAX,185
CA006119500,2013-11-18,TMIN,-1
CA006111467,2013-07-06,TMAX,295
CA006119500,2014-04-21,TMIN,51
CA006114979,2010-01-06,TMIN,-95
CA006116679,2006-10-08,TMIN,25
CA006147229,2006-08-13,TMAX,250
CA006119500,2012-07-13,TMAX,296
CA006119500,2012-07-13,TMIN,112
CA006114979,2010-01-06,TMAX,-50
CA006119500,2014-03-31,TMIN,-71
CA006111467,2005-02-24,TMAX,-40
CA006119500,2007-07-31,TMAX,301
CA006147229,2006-08-13,TMIN,85
CA006119500,2012-04-07,TMAX,124
CA006119500,2012-07-11,TMIN,94
CA006111467,2011-01-13,TMIN,-155
CA006111467,2011-01-13,TMAX,-70
CA006127890,2008-02-10,TMIN,-135
CA006111467,2012-08-22,TMIN,100
CA006128206,2006-10-28,TMAX,50
CA006111467,2012-08-22,TMAX,255
CA006128206,2006-10-28,TMIN,5
CA006127890,2006-05-04,TMIN,120
CA006119500,2010-10-09,TMIN,13
CA006114979,2010-11-19,TMIN,-25
CA006127890,2009-11-06,TMAX,85
CA006127890,2009-11-06,TMIN,5
CA006128206,2005-04-18,TMIN,-5
CA006128206,2005-04-18,TMAX,220
CA006114979,2010-11-19,TMAX,45
CA006119500,2010-10-09,TMAX,143
CA006111467,2009-11-28,TMAX,45
CA006111467,2008-11-11,TMAX,40
CA006114979,2010-09-30,TMAX,185
CA006119500,2008-10-08,TMAX,159
CA006119500,2008-10-08,TMIN,76
CA006127890,2010-03-07,TMIN,-15
CA006127890,2010-03-07,TMAX,40
CA006111467,2006-09-14,TMAX,150
CA006111467,2006-09-14,TMIN,135
CA006111467,2011-04-10,TMAX,210
CA006119500,2008-11-26,TMAX,3
CA006119500,2008-11-26,TMIN,-8
CA006119500,2008-06-13,TMAX,302
CA006127890,2007-01-12,TMIN,10
CA006119500,2008-06-13,TMIN,188
CA006114979,2010-07-07,TMIN,200
CA006114979,2010-09-30,TMIN,105
CA006119500,2008-05-26,TMIN,55
CA006114979,2007-02-13,TMAX,-150
CA006114979,2005-02-05,TMIN,-45
CA006116679,2005-04-10,TMAX,160
CA006111467,2006-05-04,TMAX,185
CA006116679,2014-02-14,TMIN,-120
CA006116679,2014-02-14,TMAX,-50
CA006114979,2010-08-18,TMIN,110
CA006147229,2005-04-16,TMAX,200
CA006111467,2006-03-09,TMAX,90
CA006114979,2013-09-04,TMAX,205
CA006128206,2005-11-30,TMAX,20
CA006111467,2006-02-26,TMIN,-200
CA006114979,2013-02-03,TMIN,-240
CA006114979,2010-08-18,TMAX,250
CA006119500,2012-02-11,TMIN,-144
CA006119500,2012-02-11,TMAX,-51
CA006127890,2009-05-25,TMIN,25
CA006114979,2007-12-13,TMIN,-90
CA006119500,2009-08-06,TMAX,203
CA006111467,2006-02-26,TMAX,-70
CA006119500,2011-03-22,TMAX,13
CA006119500,2009-08-06,TMIN,111
CA006114979,2013-02-03,TMAX,-80
CA006114979,2011-03-20,TMIN,-100
CA006116679,2005-09-25,TMIN,120
CA006114979,2007-12-13,TMAX,30
CA006114979,2011-01-08,TMIN,-190
CA006114979,2011-01-08,TMAX,-55
CA006127890,2007-04-01,TMIN,50
CA006127890,2007-04-01,TMAX,145
CA006127890,2009-05-25,TMAX,185
CA006111467,2006-05-04,TMIN,120
CA006116679,2011-10-05,TMIN,35
CA006119274,2006-04-08,TMIN,-65
CA006119274,2006-04-08,TMAX,55
CA006119500,2007-03-11,TMAX,23
CA006114979,2013-04-18,TMIN,35
CA006116679,2013-03-21,TMIN,-110
CA006127890,2006-04-12,TMIN,120
CA006127890,2007-12-06,TMAX,-30
CA006119500,2014-07-05,TMAX,233
CA006127890,2007-12-06,TMIN,-75
CA006119500,2014-07-05,TMIN,103
CA006127890,2007-01-09,TMIN,-25
CA006127890,2007-01-09,TMAX,0
CA006119500,2011-08-28,TMAX,204
CA006119500,2010-08-08,TMAX,243
CA006114979,2010-11-17,TMIN,25
CA006114979,2010-11-17,TMAX,70
CA006116679,2005-09-25,TMAX,215
CA006127890,2006-04-12,TMAX,170
CA006128206,2006-02-15,TMIN,-10
CA006119274,2006-06-01,TMAX,235
CA006119500,2010-08-08,TMIN,181
CA006114979,2015-08-02,TMAX,275
CA006116679,2013-10-05,TMIN,100
CA006119274,2006-06-01,TMIN,155
CA006116679,2012-04-07,TMAX,125
CA006114979,2015-08-02,TMIN,110
CA006116679,2012-04-07,TMIN,-60
CA006119500,2013-09-26,TMAX,214
CA006111467,2006-03-09,TMIN,30
CA006116679,2011-10-05,TMAX,170
CA006116679,2013-10-05,TMAX,150
CA006116679,2005-04-10,TMIN,-20
CA006114979,2013-09-04,TMIN,85
CA006116132,2006-03-15,TMIN,-30
CA006114979,2011-03-20,TMAX,40
CA006119500,2012-03-03,TMIN,-78
CA006114979,2006-03-05,TMAX,10
CA006119500,2007-07-31,TMIN,167
CA006127890,2006-11-16,TMAX,60
CA006127890,2006-11-16,TMIN,30
CA006127890,2008-06-26,TMAX,270
CA006119500,2005-05-07,TMIN,58
CA006119500,2005-05-07,TMAX,173
CA006116679,2006-07-10,TMIN,160
CA006111467,2012-03-25,TMIN,80
CA006111467,2012-03-25,TMAX,125
CA006114979,2006-03-09,TMIN,5
CA006114979,2007-02-13,TMIN,-220
CA006111467,2013-04-16,TMIN,40
CA006114979,2015-05-15,TMAX,165
CA006111467,2013-04-16,TMAX,95
CA006114979,2015-05-15,TMIN,95
CA006128206,2005-11-14,TMAX,60
CA006119500,2011-07-10,TMIN,153
CA006119500,2011-07-10,TMAX,287
CA006119500,2012-11-24,TMIN,-26
CA006111467,2008-06-11,TMIN,115
CA006111467,2009-07-20,TMAX,245
CA006116679,2006-07-10,TMAX,220
CA006119500,2012-11-24,TMAX,-6
CA006111467,2011-06-17,TMAX,255
CA006111467,2008-06-11,TMAX,190
CA006111467,2011-06-17,TMIN,90
CA006114979,2015-11-11,TMAX,70
CA006114979,2015-11-11,TMIN,30
CA006127890,2010-05-31,TMIN,180
CA006127890,2008-06-26,TMIN,175
CA006114979,2006-03-05,TMIN,-180
CA006116132,2006-03-15,TMAX,10
CA006114979,2013-08-26,TMIN,185
CA006116679,2013-08-28,TMAX,270
CA006116679,2013-08-28,TMIN,170
CA006119500,2011-03-22,TMIN,-36
CA006147229,2006-05-18,TMIN,80
CA006147229,2006-05-18,TMAX,105
CA006114979,2013-08-26,TMAX,250
CA006119500,2005-08-15,TMIN,98
CA006114979,2009-07-12,TMAX,215
CA006119500,2013-11-11,TMIN,-39
CA006119500,2013-11-11,TMAX,52
CA006114979,2011-12-17,TMAX,-60
CA006119500,2005-08-15,TMAX,249
CA006114979,2011-12-17,TMIN,-120
CA006119500,2012-03-03,TMAX,65
CA006128206,2005-11-30,TMIN,0
CA006127890,2005-12-12,TMAX,-70
CA006111467,2011-04-04,TMAX,140
CA006114979,2015-10-15,TMAX,145
CA006119500,2005-09-27,TMAX,194
CA006116679,2012-12-12,TMIN,-60
CA006119500,2005-09-27,TMIN,43
CA006119500,2014-11-05,TMIN,27
CA006116679,2012-12-12,TMAX,0
CA006119500,2014-09-16,TMIN,59
CA006119500,2014-09-16,TMAX,154
CA006111467,2006-03-27,TMAX,80
CA006119500,2014-11-05,TMAX,77
CA006114979,2009-07-12,TMIN,45
CA006127890,2010-05-31,TMAX,285
CA006111467,2011-04-04,TMIN,5
CA006127890,2008-05-18,TMAX,80
CA006114979,2005-11-18,TMAX,-10
CA006116132,2006-07-19,TMIN,140
CA006111467,2006-09-12,TMIN,100
CA006111467,2009-04-26,TMIN,45
CA006116679,2006-01-01,TMIN,-90
CA006127890,2007-02-27,TMAX,15
CA006127890,2010-01-06,TMIN,-60
CA006114979,2008-10-22,TMIN,-20
CA006114979,2008-10-22,TMAX,65
CA006127890,2010-01-06,TMAX,-30
CA006119500,2008-01-09,TMIN,9
CA006114979,2010-10-09,TMAX,205
CA006114979,2009-04-09,TMAX,75
CA006114979,2005-11-11,TMAX,80
CA006116679,2005-06-07,TMAX,250
CA006114979,2010-11-09,TMAX,120
CA006111467,2013-05-10,TMIN,50
CA006119500,2011-08-26,TMIN,108
CA006119500,2011-08-26,TMAX,223
CA006119500,2008-01-09,TMAX,116
CA006116679,2012-05-18,TMIN,-10
CA006127890,2007-04-13,TMAX,35
CA006119500,2011-07-11,TMIN,191
CA006127890,2007-04-13,TMIN,5
CA006111467,2013-05-10,TMAX,135
CA006127890,2007-12-13,TMAX,20
CA006119500,2011-07-11,TMAX,293
CA006114979,2015-05-21,TMAX,175
CA006114979,2010-10-09,TMIN,50
CA006116679,2012-05-18,TMAX,210
CA006119500,2008-12-17,TMAX,-12
CA006116679,2006-06-10,TMIN,45
CA006127890,2007-12-13,TMIN,-55
CA006127890,2005-01-30,TMIN,-135
CA006111467,2009-04-26,TMAX,170
CA006119500,2005-03-03,TMAX,-38
CA006127890,2007-04-03,TMIN,20
CA006128206,2011-03-06,TMAX,-30
CA006116679,2011-02-27,TMIN,-80
CA006116679,2011-02-27,TMAX,0
CA006127890,2007-03-13,TMAX,135
CA006128206,2005-03-12,TMIN,-95
CA006128206,2005-08-21,TMAX,235
CA006114979,2013-10-25,TMAX,55
CA006119274,2006-07-10,TMAX,235
CA006119500,2006-03-15,TMAX,4
CA006119274,2006-07-10,TMIN,170
CA006119500,2010-06-23,TMAX,252
CA006114979,2013-10-25,TMIN,-10
CA006119500,2010-06-23,TMIN,146
CA006119500,2006-03-15,TMIN,-27
CA006114979,2006-01-20,TMAX,50
CA006114979,2013-10-07,TMIN,90
CA006128206,2005-03-12,TMAX,10
CA006147229,2005-06-07,TMIN,145
CA006114979,2007-11-18,TMIN,-80
CA006147229,2005-06-07,TMAX,260
CA006111467,2006-09-12,TMAX,195
CA006114979,2006-01-20,TMIN,-5
CA006119500,2011-12-17,TMAX,-40
CA006114979,2007-11-18,TMAX,20
CA006119500,2011-12-17,TMIN,-83
CA006116679,2006-06-10,TMAX,115
CA006127890,2005-01-30,TMAX,-5
CA006127890,2007-02-27,TMIN,-30
CA006119274,2005-09-18,TMAX,245
CA006114979,2010-11-09,TMIN,-25
CA006119274,2005-09-18,TMIN,85
CA006114979,2007-12-29,TMAX,5
CA006116679,2006-01-01,TMAX,-5
CA006114979,2007-09-19,TMIN,140
CA006127890,2007-10-30,TMIN,35
CA006127890,2007-10-30,TMAX,160
CA006114979,2012-02-07,TMAX,-35
CA006116679,2013-08-27,TMAX,270
CA006119500,2013-03-14,TMIN,-98
CA006114979,2012-09-24,TMAX,135
CA006147229,2005-07-04,TMIN,160
CA006114979,2012-09-24,TMIN,20
CA006116679,2013-08-27,TMIN,150
CA006147229,2005-07-04,TMAX,305
CA006111467,2012-04-29,TMIN,-55
CA006114979,2012-02-07,TMIN,-75
CA006119500,2013-03-14,TMAX,-25
CA006127890,2006-11-15,TMIN,45
CA006114979,2007-09-19,TMAX,285
CA006116679,2011-03-21,TMAX,35
CA006111467,2012-04-29,TMAX,125
CA006116679,2011-03-21,TMIN,-20
CA006119500,2009-04-08,TMIN,-18
CA006114979,2006-12-22,TMIN,-20
CA006127890,2007-08-15,TMIN,185
CA006127890,2007-08-15,TMAX,240
CA006127890,2005-04-20,TMAX,105
CA006111467,2005-12-23,TMIN,5
CA006114979,2006-12-22,TMAX,75
CA006119500,2009-04-08,TMAX,41
CA006114979,2007-12-29,TMIN,-25
CA006116132,2006-04-06,TMIN,-15
CA006116132,2006-05-18,TMAX,100
CA006111467,2006-07-03,TMIN,140
CA006116679,2005-06-07,TMIN,125
CA006114979,2015-05-21,TMIN,20
CA006128206,2011-03-06,TMIN,-100
CA006147229,2006-03-19,TMAX,-15
CA006127890,2005-02-26,TMIN,-70
CA006116132,2006-05-18,TMIN,85
CA006114979,2006-10-09,TMIN,60
CA006127890,2005-07-04,TMAX,295
CA006116132,2006-04-06,TMAX,115
CA006111467,2007-03-14,TMAX,125
CA006111467,2007-03-14,TMIN,40
CA006127890,2005-02-26,TMAX,-45
CA006111467,2009-03-07,TMAX,60
CA006119500,2005-07-10,TMAX,288
CA006128206,2005-08-21,TMIN,140
CA006147229,2006-10-28,TMIN,0
CA006127890,2005-07-04,TMIN,155
CA006119500,2005-07-10,TMIN,105
CA006114979,2006-10-09,TMAX,185
CA006119500,2008-12-17,TMIN,-76
CA006127890,2008-10-06,TMIN,30
CA006127890,2008-10-06,TMAX,135
CA006114979,2006-10-30,TMAX,135
CA006114979,2006-10-30,TMIN,-25
CA006114979,2005-11-11,TMIN,0
CA006111467,2006-07-03,TMAX,290
CA006119500,2012-02-07,TMIN,-113
CA006127890,2005-05-10,TMAX,270
CA006119500,2012-02-07,TMAX,17
CA006114979,2014-03-22,TMIN,-50
CA006147229,2006-10-28,TMAX,45
CA006119500,2005-03-03,TMIN,-148
CA006147229,2006-08-05,TMAX,270
CA006147229,2006-08-05,TMIN,120
CA006119500,2006-04-14,TMAX,193
CA006116132,2006-07-22,TMAX,225
CA006111467,2011-07-11,TMAX,300
CA006147229,2005-11-26,TMAX,-25
CA006111467,2012-10-28,TMIN,-15
CA006111467,2009-07-05,TMIN,60
CA006111467,2009-07-05,TMAX,245
CA006127890,2005-12-26,TMAX,10
CA006147229,2005-11-26,TMIN,-85
CA006119500,2010-11-08,TMAX,100
CA006119500,2010-04-26,TMIN,34
CA006127890,2006-09-13,TMAX,175
CA006127890,2006-09-13,TMIN,150
CA006127890,2007-01-10,TMAX,5
CA006127890,2007-01-10,TMIN,-45
CA006119500,2010-04-26,TMAX,135
CA006114979,2010-10-10,TMIN,25
CA006119500,2008-06-28,TMAX,266
CA006111467,2007-09-11,TMAX,180
CA006111467,2007-09-11,TMIN,125
CA006119500,2010-11-08,TMIN,-21
CA006114979,2007-01-10,TMIN,-130
CA006114979,2007-01-10,TMAX,-20
CA006119500,2008-06-28,TMIN,160
CA006127890,2009-11-05,TMAX,60
CA006127890,2009-11-05,TMIN,25
CA006116679,2005-02-03,TMIN,-155
CA006116132,2006-07-22,TMIN,170
CA006116679,2005-02-03,TMAX,0
CA006111467,2011-01-26,TMIN,-40
CA006116132,2005-12-23,TMAX,40
CA006116132,2005-05-07,TMIN,75
CA006111467,2011-07-11,TMIN,195
CA006114979,2013-07-08,TMAX,280
CA006116679,2012-08-24,TMIN,105
CA006116679,2012-08-24,TMAX,275
